Company_id,State_id,Company Name,Rating,Size,Founded,Type of ownership,Industry,Sector,Revenue,Headquarter
2851,2851,Essilor,3.1,10000+ employees,1972.0,Company - Public,Health Care Products Manufacturing,Manufacturing,7500000.0,France
2852,2852,Acumen Solutions,4.4,501 to 1000 employees,1999.0,Company - Private,Consulting,Business Services,300000000.0,VA
2853,2853,PennyMac,3.4,1001 to 5000 employees,2008.0,Company - Public,Lending,Finance,250500000.0,CA
2854,2854,JPMorgan Chase,3.9,10000+ employees,1799.0,Company - Public,Investment Banking & Asset Management,Finance,10000000000.0,NY
2855,2855,Eliassen Group,4.2,1001 to 5000 employees,1989.0,Company - Private,Staffing & Outsourcing,Business Services,300000000.0,MA
2856,2856,Diverse Lynx,3.9,501 to 1000 employees,2002.0,Company - Private,IT Services,Information Technology,300000000.0,NJ
2857,2857,"Iconma, L.L.C.",3.6,1001 to 5000 employees,2000.0,Company - Private,Staffing & Outsourcing,Business Services,300000000.0,MI
2862,2862,eTeam Inc.,3.7,51 to 200 employees,1999.0,Company - Private,Staffing & Outsourcing,Business Services,75000000.0,NJ
2863,2863,"Cavco Industries, Inc.",2.2,5001 to 10000 employees,2003.0,Company - Public,Miscellaneous Manufacturing,Manufacturing,1500000000.0,AZ
2864,2864,FHLB of Dallas,3.1,201 to 500 employees,1932.0,Company - Private,Banks & Credit Unions,Finance,300000000.0,TX
2865,2865,Kforce,4.1,10000+ employees,1966.0,Company - Public,Staffing & Outsourcing,Business Services,1500000000.0,FL
2866,2866,Ramco Systems,3.7,5001 to 10000 employees,0.0,Company - Public,Computer Hardware & Software,Information Technology,3500000000.0,India
2867,2867,Axelon Services Corporation,3.6,501 to 1000 employees,0.0,Company - Private,Staffing & Outsourcing,Business Services,300000000.0,NY
2868,2868,Mindtree Limited,3.8,10000+ employees,1999.0,Company - Public,IT Services,Information Technology,250500000.0,India
2869,2869,"DuCharme, McMillen & Associates",4.5,201 to 500 employees,1972.0,Company - Private,Accounting,Accounting & Legal,75000000.0,IN
2870,2870,Argo Data,1.9,201 to 500 employees,1980.0,Company - Private,Computer Hardware & Software,Information Technology,75000000.0,TX
2871,2871,Daylight Solutions,4.7,51 to 200 employees,0.0,Company - Private,Aerospace & Defense,Aerospace & Defense,37500000.0,CA
2872,2872,Collinwood Technology Partners,4.7,51 to 200 employees,2014.0,Company - Private,IT Services,Information Technology,3000000.0,IL
2873,2873,CommScope,3.4,10000+ employees,1965.0,Company - Public,Telecommunications Manufacturing,Telecommunications,3500000000.0,NC
2874,2874,Toyota North America,3.6,10000+ employees,1957.0,Company - Public,Transportation Equipment Manufacturing,Manufacturing,10000000000.0,TX
2878,2878,Goldman Sachs,4.0,10000+ employees,1869.0,Company - Public,Investment Banking & Asset Management,Finance,10000000000.0,NY
2879,2879,Solekai Systems Corp,4.2,1 to 50 employees,2002.0,Company - Private,Computer Hardware & Software,Information Technology,17500000.0,CA
2881,2881,Moxie,3.0,201 to 500 employees,2000.0,Company - Private,Advertising & Marketing,Business Services,75000000.0,GA
2882,2882,Ardent Technologies,4.4,51 to 200 employees,2000.0,Company - Private,IT Services,Information Technology,17500000.0,OH
2885,2885,Alkami Technology,4.0,501 to 1000 employees,2009.0,Company - Private,Enterprise Software & Network Solutions,Information Technology,75000000.0,TX
2886,2886,Toyota North America,3.6,10000+ employees,1957.0,Company - Public,Transportation Equipment Manufacturing,Manufacturing,10000000000.0,TX
2887,2887,HumCap Inc.,4.6,1 to 50 employees,2001.0,Company - Private,Consulting,Business Services,3000000.0,TX
2888,2888,Federal Reserve Bank of Richmond,3.6,1001 to 5000 employees,1914.0,Nonprofit Organization,Banks & Credit Unions,Finance,7500000.0,VA
2889,2889,-Eleven,3.2,10000+ employees,1927.0,Subsidiary or Business Segment,Other Retail Stores,Retail,1500000000.0,TX
2890,2890,State Farm Mutual Automobile Insurance Company,3.3,10000+ employees,1922.0,Company - Private,Insurance Carriers,Insurance,10000000000.0,IL
2891,2891,Fairway Independent Mortgage,3.7,5001 to 10000 employees,1996.0,Company - Private,Lending,Finance,10000000000.0,WI
2892,2892,Riskonnect,3.7,201 to 500 employees,2007.0,Company - Private,Enterprise Software & Network Solutions,Information Technology,300000000.0,GA
2893,2893,Morgan Stanley,3.8,10000+ employees,1935.0,Company - Public,Investment Banking & Asset Management,Finance,10000000000.0,NY
2894,2894,Cedent Consulting,3.3,1 to 50 employees,0.0,Company - Private,Consulting,Business Services,1000000.0,TX
2895,2895,IT Trailblazers,3.9,51 to 200 employees,0.0,Company - Private,Consulting,Business Services,37500000.0,NJ
2897,2897,JC Penney,3.2,10000+ employees,1902.0,Company - Public,"Department, Clothing, & Shoe Stores",Retail,10000000000.0,TX
2898,2898,DXC Technology,3.0,10000+ employees,2017.0,Company - Public,IT Services,Information Technology,10000000000.0,VA
2901,2901,Yoh Staffing Solutions,3.3,1001 to 5000 employees,1940.0,Company - Private,Staffing & Outsourcing,Business Services,300000000.0,PA
2903,2903,CORESPHERE LLC,3.7,51 to 200 employees,2003.0,Company - Private,IT Services,Information Technology,17500000.0,MD
2904,2904,Texas Capital Bancshares,3.9,1001 to 5000 employees,1998.0,Company - Public,Banks & Credit Unions,Finance,250500000.0,TX
2905,2905,FleetPride,3.0,1001 to 5000 employees,1999.0,Company - Private,Trucking,Transportation & Logistics,1500000000.0,TX
2906,2906,"Staffigo Technical Services, LLC",5.0,51 to 200 employees,2008.0,Company - Private,IT Services,Information Technology,75000000.0,IL
2907,2907,PROLIM Global Corporation,3.3,201 to 500 employees,2005.0,Company - Private,Enterprise Software & Network Solutions,Information Technology,37500000.0,MI
2908,2908,Parkland Health and Hospital System,3.6,5001 to 10000 employees,1894.0,Hospital,Health Care Services & Hospitals,Health Care,250500000.0,TX
2909,2909,Enterprise Solutions Inc,3.8,51 to 200 employees,2000.0,Company - Private,Staffing & Outsourcing,Business Services,37500000.0,IL
2910,2910,"InfoVision, Inc.",4.4,1001 to 5000 employees,1995.0,Company - Private,IT Services,Information Technology,300000000.0,TX
2913,2913,Apex Systems,3.8,1001 to 5000 employees,1995.0,Subsidiary or Business Segment,Staffing & Outsourcing,Business Services,3500000000.0,VA
2915,2915,Salesforce,4.4,10000+ employees,1999.0,Company - Public,Computer Hardware & Software,Information Technology,10000000000.0,CA
2916,2916,Tek Leaders,3.5,501 to 1000 employees,2016.0,Company - Private,IT Services,Information Technology,75000000.0,TX
2917,2917,CHRISTUS Health,3.3,10000+ employees,1869.0,Nonprofit Organization,Health Care Services & Hospitals,Health Care,7500000.0,TX
2918,2918,AgreeYa Solutions,3.7,1001 to 5000 employees,1999.0,Company - Private,IT Services,Information Technology,75000000.0,CA
2919,2919,Global Payments,3.1,10000+ employees,1967.0,Company - Public,Financial Transaction Processing,Finance,3500000000.0,GA
2920,2920,Xoriant Corporation,3.6,1001 to 5000 employees,1990.0,Company - Private,IT Services,Information Technology,300000000.0,CA
2922,2922,Sphinix Solutions,1.0,1 to 50 employees,0.0,Company - Private,IT Services,Information Technology,1000000.0,NY
2923,2923,Babich & Associates,3.9,1 to 50 employees,0.0,Company - Private,Staffing & Outsourcing,Business Services,7500000.0,TX
2924,2924,eTeam Inc.,3.7,51 to 200 employees,1999.0,Company - Private,Staffing & Outsourcing,Business Services,75000000.0,NJ
2925,2925,Texas Capital Bancshares,3.9,1001 to 5000 employees,1998.0,Company - Public,Banks & Credit Unions,Finance,250500000.0,TX
2928,2928,Texas Capital Bancshares,3.9,1001 to 5000 employees,1998.0,Company - Public,Banks & Credit Unions,Finance,250500000.0,TX
2929,2929,pddninc.net,5.0,51 to 200 employees,0.0,Company - Private,"Health, Beauty, & Fitness",Consumer Services,1000000.0,CA
2930,2930,ServiceLink,2.5,1001 to 5000 employees,1967.0,Subsidiary or Business Segment,Lending,Finance,250500000.0,PA
2931,2931,WPS Health Solutions,3.0,1001 to 5000 employees,1946.0,Nonprofit Organization,Insurance Carriers,Insurance,3500000000.0,WI
2932,2932,J.P. Morgan,3.9,10000+ employees,1799.0,Company - Public,Investment Banking & Asset Management,Finance,10000000000.0,NY
2934,2934,Solekai Systems Corp,4.2,1 to 50 employees,2002.0,Company - Private,Computer Hardware & Software,Information Technology,17500000.0,CA
2935,2935,Nokia,4.1,10000+ employees,1865.0,Company - Public,Telecommunications Services,Telecommunications,10000000000.0,Finland
2939,2939,Citi,3.7,10000+ employees,1812.0,Company - Public,Investment Banking & Asset Management,Finance,10000000000.0,NY
2940,2940,Trinity Industries,3.0,10000+ employees,1933.0,Company - Public,Transportation Equipment Manufacturing,Manufacturing,7500000.0,TX
2941,2941,Federal Reserve Bank,3.7,1001 to 5000 employees,1914.0,Company - Private,Financial Analytics & Research,Finance,10000000000.0,NY
2943,2943,"Kalkomey Enterprises, LLC",4.4,51 to 200 employees,1998.0,Company - Private,Education Training Services,Education,17500000.0,TX
2944,2944,IBM,3.7,10000+ employees,1911.0,Company - Public,IT Services,Information Technology,10000000000.0,NY
2945,2945,Federal Reserve Bank of Richmond,3.6,1001 to 5000 employees,1914.0,Nonprofit Organization,Banks & Credit Unions,Finance,7500000.0,VA
2946,2946,USAA,3.6,10000+ employees,1922.0,Company - Private,Insurance Carriers,Insurance,10000000000.0,TX
2947,2947,USAA,3.6,10000+ employees,1922.0,Company - Private,Insurance Carriers,Insurance,10000000000.0,TX
2948,2948,"Staffigo Technical Services, LLC",5.0,51 to 200 employees,2008.0,Company - Private,IT Services,Information Technology,75000000.0,IL
2949,2949,Kemper,3.1,5001 to 10000 employees,1990.0,Company - Public,Insurance Carriers,Insurance,3500000000.0,IL
2952,2952,Diversant LLC,3.8,1001 to 5000 employees,2005.0,Company - Private,Staffing & Outsourcing,Business Services,300000000.0,NJ
2953,2953,NTT DATA,3.4,10000+ employees,1967.0,Company - Public,IT Services,Information Technology,10000000000.0,Japan
2954,2954,"Staffigo Technical Services, LLC",5.0,51 to 200 employees,2008.0,Company - Private,IT Services,Information Technology,75000000.0,IL
2956,2956,ApTask,3.9,201 to 500 employees,2010.0,Company - Private,IT Services,Information Technology,75000000.0,NJ
2957,2957,Kforce,4.1,10000+ employees,1966.0,Company - Public,Staffing & Outsourcing,Business Services,1500000000.0,FL
2958,2958,"Staffigo Technical Services, LLC",5.0,51 to 200 employees,2008.0,Company - Private,IT Services,Information Technology,75000000.0,IL
2959,2959,Vastika,3.8,1 to 50 employees,0.0,Company - Private,"Health, Beauty, & Fitness",Consumer Services,1000000.0,TX
2960,2960,SOFTHQ INC,4.0,51 to 200 employees,2010.0,Company - Private,Computer Hardware & Software,Information Technology,7500000.0,CA
2963,2963,Enforce Consulting,3.3,1 to 50 employees,0.0,Company - Private,IT Services,Information Technology,1000000.0,CA
2964,2964,The Richards Group,3.7,501 to 1000 employees,1957.0,Company - Private,Advertising & Marketing,Business Services,300000000.0,TX
2966,2966,Brightwing,3.8,51 to 200 employees,1973.0,Company - Private,Staffing & Outsourcing,Business Services,7500000.0,MI
2968,2968,Garland ISD,4.0,5001 to 10000 employees,0.0,School / School District,K-12 Education,Education,250500000.0,TX
2969,2969,Splunk,4.1,1001 to 5000 employees,2003.0,Company - Public,Enterprise Software & Network Solutions,Information Technology,1500000000.0,CA
2970,2970,VITALWARE LLC,3.8,51 to 200 employees,2010.0,Company - Private,Health Care Services & Hospitals,Health Care,17500000.0,WA
2971,2971,"Staffigo Technical Services, LLC",5.0,51 to 200 employees,2008.0,Company - Private,IT Services,Information Technology,75000000.0,IL
2972,2972,EY,3.8,10000+ employees,1989.0,Company - Private,Accounting,Accounting & Legal,10000000000.0,United Kingdom
2973,2973,"Staffigo Technical Services, LLC",5.0,51 to 200 employees,2008.0,Company - Private,IT Services,Information Technology,75000000.0,IL
2974,2974,Mitchell Martin,4.1,501 to 1000 employees,1984.0,Company - Private,Staffing & Outsourcing,Business Services,300000000.0,NY
2975,2975,University of Texas at Arlington,4.2,1001 to 5000 employees,1967.0,College / University,Colleges & Universities,Education,300000000.0,TX
2976,2976,Daylight Solutions,4.7,51 to 200 employees,0.0,Company - Private,Aerospace & Defense,Aerospace & Defense,37500000.0,CA
2978,2978,Republic National Distributing Company,4.0,5001 to 10000 employees,1898.0,Company - Private,Wholesale,Business Services,7500000.0,TX
2979,2979,Hilltop Holdings,2.9,1001 to 5000 employees,1998.0,Company - Public,Banks & Credit Unions,Finance,1500000000.0,TX
2981,2981,University of Texas at Arlington,4.2,1001 to 5000 employees,1967.0,College / University,Colleges & Universities,Education,300000000.0,TX
2982,2982,"Staffigo Technical Services, LLC",5.0,51 to 200 employees,2008.0,Company - Private,IT Services,Information Technology,75000000.0,IL
2983,2983,Generic Solutions,4.0,51 to 200 employees,0.0,Company - Private,IT Services,Information Technology,3000000.0,TX
2986,2986,Goldman Sachs,4.0,10000+ employees,1869.0,Company - Public,Investment Banking & Asset Management,Finance,10000000000.0,NY
2987,2987,Financial Additions,4.6,1 to 50 employees,1999.0,Company - Private,Investment Banking & Asset Management,Finance,7500000.0,TX
2988,2988,Edmentum,3.5,501 to 1000 employees,2012.0,Company - Private,Computer Hardware & Software,Information Technology,300000000.0,MN
2989,2989,"Pyramid Consulting, Inc",3.7,1001 to 5000 employees,1996.0,Company - Private,Computer Hardware & Software,Information Technology,300000000.0,GA
2990,2990,CNI,3.5,1001 to 5000 employees,1996.0,Company - Private,Federal Agencies,Government,250500000.0,OK
2993,2993,eTeam Inc.,3.7,51 to 200 employees,1999.0,Company - Private,Staffing & Outsourcing,Business Services,75000000.0,NJ
2994,2994,Markel Corporation,3.3,5001 to 10000 employees,1980.0,Company - Public,Insurance Carriers,Insurance,7500000.0,VA
2998,2998,ApTask,3.9,201 to 500 employees,2010.0,Company - Private,IT Services,Information Technology,75000000.0,NJ
2999,2999,Perficient,3.6,1001 to 5000 employees,1998.0,Company - Public,IT Services,Information Technology,250500000.0,MO
3000,3000,ClubCorp,2.8,10000+ employees,1957.0,Company - Public,Sports & Recreation,"Arts, Entertainment & Recreation",1500000000.0,TX
3001,3001,Blue Yonder,4.3,5001 to 10000 employees,1985.0,Company - Private,Enterprise Software & Network Solutions,Information Technology,1500000000.0,AZ
3002,3002,Dean Foods,2.4,10000+ employees,1925.0,Company - Public,Food & Beverage Manufacturing,Manufacturing,7500000.0,TX
3003,3003,IT America Inc,4.2,201 to 500 employees,2004.0,Company - Private,IT Services,Information Technology,37500000.0,NJ
3005,3005,Two International Inc.,4.0,1 to 50 employees,0.0,Company - Private,Staffing & Outsourcing,Business Services,3000000.0,NJ
3010,3010,Rushmore Loan Management Services,2.9,501 to 1000 employees,2008.0,Company - Private,Investment Banking & Asset Management,Finance,7500000.0,CA
3012,3012,Vastika,3.8,1 to 50 employees,0.0,Company - Private,"Health, Beauty, & Fitness",Consumer Services,1000000.0,TX
3013,3013,Advantage Resourcing,2.7,10000+ employees,1969.0,Company - Private,Staffing & Outsourcing,Business Services,1500000000.0,OH
3015,3015,OneSource Virtual,4.2,501 to 1000 employees,2008.0,Company - Private,Computer Hardware & Software,Information Technology,300000000.0,TX
3016,3016,Vastika,3.8,1 to 50 employees,0.0,Company - Private,"Health, Beauty, & Fitness",Consumer Services,1000000.0,TX
3017,3017,Salesforce,4.4,10000+ employees,1999.0,Company - Public,Computer Hardware & Software,Information Technology,10000000000.0,CA
3018,3018,HCL Technologies,3.5,10000+ employees,1991.0,Company - Public,Computer Hardware & Software,Information Technology,7500000.0,India
3019,3019,Allscripts,3.3,5001 to 10000 employees,1986.0,Company - Public,Computer Hardware & Software,Information Technology,1500000000.0,IL
3020,3020,"Staffigo Technical Services, LLC",5.0,51 to 200 employees,2008.0,Company - Private,IT Services,Information Technology,75000000.0,IL
3021,3021,Select Medical,3.1,10000+ employees,1996.0,Company - Public,Health Care Services & Hospitals,Health Care,7500000.0,PA
3023,3023,"ServiceLink, a Black Knight Company",2.5,1001 to 5000 employees,1967.0,Subsidiary or Business Segment,Lending,Finance,250500000.0,PA
3024,3024,Trinity Industries,3.0,10000+ employees,1933.0,Company - Public,Transportation Equipment Manufacturing,Manufacturing,7500000.0,TX
3026,3026,Logic/,3.5,201 to 500 employees,2005.0,Company - Private,Consulting,Business Services,37500000.0,WA
3028,3028,x,4.3,1001 to 5000 employees,1987.0,Company - Public,Enterprise Software & Network Solutions,Information Technology,300000000.0,CA
3029,3029,Star One Credit Union,3.5,51 to 200 employees,1956.0,Nonprofit Organization,Banks & Credit Unions,Finance,300000000.0,CA
3031,3031,Bristlecone,3.5,1001 to 5000 employees,1998.0,Company - Private,IT Services,Information Technology,300000000.0,CA
3032,3032,Lam Research,3.8,10000+ employees,1980.0,Company - Public,Electrical & Electronic Manufacturing,Manufacturing,7500000.0,CA
3033,3033,Central California Alliance for Health,3.5,501 to 1000 employees,1996.0,Nonprofit Organization,Health Care Services & Hospitals,Health Care,250500000.0,CA
3036,3036,Alteryx,3.4,1001 to 5000 employees,1997.0,Company - Public,Enterprise Software & Network Solutions,Information Technology,300000000.0,CA
3038,3038,Lam Research,3.8,10000+ employees,1980.0,Company - Public,Electrical & Electronic Manufacturing,Manufacturing,7500000.0,CA
3039,3039,Zumper,4.3,51 to 200 employees,2012.0,Company - Private,Real Estate,Real Estate,17500000.0,CA
3040,3040,Equinix,3.9,5001 to 10000 employees,1998.0,Company - Public,Enterprise Software & Network Solutions,Information Technology,7500000.0,CA
3041,3041,Porsche,4.2,10000+ employees,1931.0,Company - Public,Transportation Equipment Manufacturing,Manufacturing,10000000000.0,Germany
3043,3043,Tesla Motors,3.4,10000+ employees,2003.0,Company - Public,Transportation Equipment Manufacturing,Manufacturing,3500000000.0,CA
3044,3044,Astreya Partners,3.3,1001 to 5000 employees,2001.0,Company - Private,IT Services,Information Technology,75000000.0,CA
3045,3045,Akorbi,3.5,201 to 500 employees,2003.0,Company - Private,Consulting,Business Services,37500000.0,TX
3046,3046,LeanData,4.0,51 to 200 employees,2012.0,Company - Private,Enterprise Software & Network Solutions,Information Technology,17500000.0,CA
3047,3047,Genesis,4.0,1001 to 5000 employees,1999.0,Company - Private,Consulting,Business Services,300000000.0,NY
3048,3048,Roku,3.9,1001 to 5000 employees,2002.0,Company - Public,IT Services,Information Technology,250500000.0,CA
3049,3049,Palo Alto Networks Inc.,3.3,5001 to 10000 employees,2005.0,Company - Public,Enterprise Software & Network Solutions,Information Technology,3500000000.0,CA
3050,3050,Chegg,4.0,1001 to 5000 employees,2005.0,Company - Public,Consumer Product Rental,Consumer Services,300000000.0,CA
3051,3051,Varite,3.8,51 to 200 employees,2000.0,Company - Private,IT Services,Information Technology,17500000.0,CA
3052,3052,Equinix,3.9,5001 to 10000 employees,1998.0,Company - Public,Enterprise Software & Network Solutions,Information Technology,7500000.0,CA
3053,3053,Ascent,4.6,1001 to 5000 employees,2000.0,Company - Private,Staffing & Outsourcing,Business Services,300000000.0,CA
3055,3055,Global Data Management Inc,4.5,51 to 200 employees,2008.0,Company - Private,IT Services,Information Technology,7500000.0,NJ
3057,3057,Tesla Motors,3.4,10000+ employees,2003.0,Company - Public,Transportation Equipment Manufacturing,Manufacturing,3500000000.0,CA
3058,3058,Amiseq Inc.,4.2,51 to 200 employees,2017.0,Company - Private,IT Services,Information Technology,17500000.0,CA
3060,3060,PayPal,3.9,10000+ employees,1998.0,Company - Public,Internet,Information Technology,10000000000.0,CA
3063,3063,Flexton,4.0,51 to 200 employees,2007.0,Company - Private,IT Services,Information Technology,17500000.0,CA
3064,3064,Apple,4.1,10000+ employees,1976.0,Company - Public,Computer Hardware & Software,Information Technology,10000000000.0,CA
3065,3065,CH Reynolds,3.6,201 to 500 employees,1983.0,Company - Private,Construction,"Construction, Repair & Maintenance",75000000.0,CA
3066,3066,Apple,4.1,10000+ employees,1976.0,Company - Public,Computer Hardware & Software,Information Technology,10000000000.0,CA
3067,3067,Metasys Technologies,4.8,201 to 500 employees,2000.0,Company - Private,Staffing & Outsourcing,Business Services,37500000.0,GA
3068,3068,QSolv Inc,2.9,51 to 200 employees,0.0,Company - Private,"Health, Beauty, & Fitness",Consumer Services,3000000.0,CA
3069,3069,Ampcus Incorporated,3.9,501 to 1000 employees,2004.0,Company - Private,Consulting,Business Services,75000000.0,VA
3070,3070,Amazon,3.9,10000+ employees,1994.0,Company - Public,Internet,Information Technology,10000000000.0,WA
3071,3071,Google,4.4,10000+ employees,1998.0,Company - Public,Internet,Information Technology,10000000000.0,CA
3072,3072,Netwoven,4.0,1 to 50 employees,0.0,Company - Private,Computer Hardware & Software,Information Technology,3000000.0,CA
3073,3073,Santa Clara Family Health Plan,3.4,201 to 500 employees,1997.0,Government,Insurance Carriers,Insurance,1500000000.0,CA
3074,3074,Google,4.4,10000+ employees,1998.0,Company - Public,Internet,Information Technology,10000000000.0,CA
3075,3075,Optima Global Solutions,3.9,1 to 50 employees,2001.0,Company - Private,IT Services,Information Technology,3000000.0,NJ
3076,3076,Planned Parenthood Mar Monte,3.1,501 to 1000 employees,1916.0,Nonprofit Organization,Social Assistance,Non-Profit,300000000.0,NY
3079,3079,Google,4.4,10000+ employees,1998.0,Company - Public,Internet,Information Technology,10000000000.0,CA
3080,3080,Amazon,3.9,10000+ employees,1994.0,Company - Public,Internet,Information Technology,10000000000.0,WA
3082,3082,Lorven Technologies Inc,4.0,1 to 50 employees,0.0,Company - Private,Accounting,Accounting & Legal,1000000.0,NJ
3086,3086,Equinix,3.9,5001 to 10000 employees,1998.0,Company - Public,Enterprise Software & Network Solutions,Information Technology,7500000.0,CA
3088,3088,Google,4.4,10000+ employees,1998.0,Company - Public,Internet,Information Technology,10000000000.0,CA
3089,3089,ApTask,3.9,201 to 500 employees,2010.0,Company - Private,IT Services,Information Technology,75000000.0,NJ
3090,3090,Apple,4.1,10000+ employees,1976.0,Company - Public,Computer Hardware & Software,Information Technology,10000000000.0,CA
3092,3092,Wallero,4.3,1 to 50 employees,2015.0,Company - Private,IT Services,Information Technology,1000000.0,WA
3094,3094,"Staffigo Technical Services, LLC",5.0,51 to 200 employees,2008.0,Company - Private,IT Services,Information Technology,75000000.0,IL
3095,3095,Apple,4.1,10000+ employees,1976.0,Company - Public,Computer Hardware & Software,Information Technology,10000000000.0,CA
3096,3096,CommScope Inc.,3.4,10000+ employees,1965.0,Company - Public,Telecommunications Manufacturing,Telecommunications,3500000000.0,NC
3097,3097,Miri Technologies,4.7,1 to 50 employees,0.0,Company - Public,Consulting,Business Services,3000000.0,CA
3098,3098,Rang Technologies Inc.,4.5,51 to 200 employees,2005.0,Company - Private,IT Services,Information Technology,17500000.0,NJ
3099,3099,Box,4.3,1001 to 5000 employees,2005.0,Company - Public,Computer Hardware & Software,Information Technology,250500000.0,CA
3100,3100,Mills College,3.7,201 to 500 employees,1852.0,College / University,Colleges & Universities,Education,75000000.0,CA
3103,3103,Lattice Semiconductor,3.9,501 to 1000 employees,1983.0,Company - Public,Electrical & Electronic Manufacturing,Manufacturing,300000000.0,OR
3107,3107,Robert Half,3.5,10000+ employees,1948.0,Company - Public,Staffing & Outsourcing,Business Services,3500000000.0,CA
3109,3109,Arthur Lawrence,4.1,201 to 500 employees,2003.0,Company - Private,Consulting,Business Services,1000000.0,CA
3111,3111,Cuboid IT Solutions,3.9,501 to 1000 employees,0.0,Company - Private,IT Services,Information Technology,37500000.0,CA
3112,3112,Veritas,3.2,5001 to 10000 employees,1983.0,Company - Private,Computer Hardware & Software,Information Technology,3500000000.0,CA
3113,3113,Convergent Consulting,3.9,1 to 50 employees,0.0,Company - Private,Consulting,Business Services,1000000.0,CA
3115,3115,Diverse Lynx,3.9,501 to 1000 employees,2002.0,Company - Private,IT Services,Information Technology,300000000.0,NJ
3117,3117,KRG Technologies,4.4,501 to 1000 employees,2003.0,Company - Private,IT Services,Information Technology,75000000.0,CA
3118,3118,Mondo,3.8,51 to 200 employees,2000.0,Company - Private,Staffing & Outsourcing,Business Services,300000000.0,NY
3119,3119,"MILESTONE Technologies, Inc",3.2,1001 to 5000 employees,1997.0,Company - Private,IT Services,Information Technology,300000000.0,CA
3120,3120,BayOne Solutions,4.1,1001 to 5000 employees,0.0,Company - Private,IT Services,Information Technology,7500000.0,CA
3121,3121,nana,2.6,1001 to 5000 employees,1991.0,Unknown,Social Assistance,Non-Profit,3500000000.0,AK
3122,3122,SOFTHQ INC,4.0,51 to 200 employees,2010.0,Company - Private,Computer Hardware & Software,Information Technology,7500000.0,CA
3124,3124,Enquero Inc,3.7,501 to 1000 employees,2014.0,Company - Private,Enterprise Software & Network Solutions,Information Technology,75000000.0,CA
3125,3125,IT Trailblazers,3.9,51 to 200 employees,0.0,Company - Private,Consulting,Business Services,37500000.0,NJ
3126,3126,"cPrime, Inc.",4.6,201 to 500 employees,2007.0,Company - Public,IT Services,Information Technology,300000000.0,CA
3127,3127,Applied Materials,3.7,10000+ employees,1967.0,Company - Public,Electrical & Electronic Manufacturing,Manufacturing,10000000000.0,CA
3129,3129,"TalentBurst, Inc.",3.9,501 to 1000 employees,2002.0,Company - Private,IT Services,Information Technology,75000000.0,MA
3130,3130,Google,4.4,10000+ employees,1998.0,Company - Public,Internet,Information Technology,10000000000.0,CA
3131,3131,Facebook,4.5,10000+ employees,2004.0,Company - Public,Internet,Information Technology,7500000.0,CA
3134,3134,NTT DATA,3.4,10000+ employees,1967.0,Company - Public,IT Services,Information Technology,10000000000.0,Japan
3136,3136,Cepheid,3.4,1001 to 5000 employees,1996.0,Company - Private,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,250500000.0,CA
3137,3137,TechNet Inc.,5.0,1 to 50 employees,0.0,Company - Private,Staffing & Outsourcing,Business Services,3000000.0,GA
3138,3138,Rootshell Enterprise Technologies Inc.,3.9,51 to 200 employees,2002.0,Company - Private,IT Services,Information Technology,17500000.0,CA
3139,3139,Scopus IT,4.2,1 to 50 employees,2007.0,Company - Private,Enterprise Software & Network Solutions,Information Technology,1000000.0,NY
3140,3140,IT-SCIENT,3.7,201 to 500 employees,0.0,Company - Private,IT Services,Information Technology,1000000.0,CA
3141,3141,Protingent,4.4,51 to 200 employees,2001.0,Company - Private,Staffing & Outsourcing,Business Services,37500000.0,WA
3142,3142,Bristol-Myers Squibb,3.8,10000+ employees,1858.0,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,10000000000.0,NY
3143,3143,"ICONMA, LLC",3.6,1001 to 5000 employees,2000.0,Company - Private,Staffing & Outsourcing,Business Services,300000000.0,MI
3145,3145,"Maxonic, Inc.",4.5,51 to 200 employees,2002.0,Company - Private,Staffing & Outsourcing,Business Services,37500000.0,CA
3146,3146,Flexton,4.0,51 to 200 employees,2007.0,Company - Private,IT Services,Information Technology,17500000.0,CA
3147,3147,Ampcus Incorporated,3.9,501 to 1000 employees,2004.0,Company - Private,Consulting,Business Services,75000000.0,VA
3148,3148,Yochana,3.2,201 to 500 employees,2009.0,Company - Private,Staffing & Outsourcing,Business Services,75000000.0,MI
3151,3151,Federal Soft Systems Inc.,4.9,201 to 500 employees,0.0,Company - Private,IT Services,Information Technology,17500000.0,AR
3152,3152,Bill.com,3.6,501 to 1000 employees,2006.0,Company - Public,Financial Transaction Processing,Finance,75000000.0,CA
3153,3153,Xoriant Corporation,3.6,1001 to 5000 employees,1990.0,Company - Private,IT Services,Information Technology,300000000.0,CA
3156,3156,IntraEdge,3.8,501 to 1000 employees,2002.0,Company - Private,IT Services,Information Technology,75000000.0,AZ
3157,3157,CYNET SYSTEMS,4.0,501 to 1000 employees,2010.0,Company - Private,IT Services,Information Technology,75000000.0,VA
3159,3159,"Staffigo Technical Services, LLC",5.0,51 to 200 employees,2008.0,Company - Private,IT Services,Information Technology,75000000.0,IL
3160,3160,Kforce,4.1,10000+ employees,1966.0,Company - Public,Staffing & Outsourcing,Business Services,1500000000.0,FL
3162,3162,Sharpedge Solutions Inc,4.7,Unknown,0.0,Company - Private,Publishing,Media,1000000.0,IL
