Job_id,Job Title,Rating,Company_id,Company Name,Size,Founded,Type of ownership,Industry,Sector,Revenue,Easy Apply,Min_Salary,Max_Salary,Avg_Salary,State_id,City,State,Headquarter
2647,Knowledge Management Analyst,3.2,2647,Unified Business Technologies,51 to 200 employees,1995.0,Company - Private,Computer Hardware & Software,Information Technology,25  50  ,0.0,61000.0,79000.0,70000.0,2647,Coronado,CA,MI
2648,Lead Senior Budget Analyst,4.2,2648,San Diego State University,1001 to 5000 employees,1897.0,College / University,Colleges & Universities,Education,100  500  ,0.0,61000.0,79000.0,70000.0,2648,San Diego,CA,CA
2649,Marketing Insights Analyst,3.1,2649,Jack In The Box,10000+ employees,1951.0,Company - Public,Fast-Food & Quick-Service Restaurants,"Restaurants, Bars & Food Services",1  2  ,0.0,61000.0,79000.0,70000.0,2649,San Diego,CA,CA
2650,Data Analyst Junior,5.0,2650,"Staffigo Technical Services, LLC",51 to 200 employees,2008.0,Company - Private,IT Services,Information Technology,50  100  ,0.0,61000.0,79000.0,70000.0,2650,San Diego,CA,IL
2652,Business Analyst (0-2 yrs Expected),5.0,2652,"Staffigo Technical Services, LLC",51 to 200 employees,2008.0,Company - Private,IT Services,Information Technology,50  100  ,0.0,61000.0,79000.0,70000.0,2652,San Diego,CA,IL
2653,Financial Analyst,4.0,2653,Sharp HealthCare,10000+ employees,1946.0,Nonprofit Organization,Health Care Services & Hospitals,Health Care,1  2  ,0.0,61000.0,79000.0,70000.0,2653,San Diego,CA,CA
2654,Project Analyst (Junior),3.5,2654,BH Corporation,51 to 200 employees,0.0,Contract,Consulting,Business Services,5  10  ,0.0,61000.0,79000.0,70000.0,2654,San Diego,CA,FL
2655,Defense Acquisition Logistics Analyst (multiple roles),3.7,2655,SBG Techology Solutions,51 to 200 employees,2004.0,Company - Private,IT Services,Information Technology,10  25  ,0.0,61000.0,79000.0,70000.0,2655,San Diego,CA,VA
2656,Sr. Workforce Planning Analyst,3.1,2656,Magellan Health,10000+ employees,1969.0,Company - Public,Health Care Services & Hospitals,Health Care,5  10  ,0.0,61000.0,79000.0,70000.0,2656,San Diego,CA,AZ
2657,Project / Program Control Analyst,2.8,2657,Cobham,5001 to 10000 employees,1889.0,Company - Public,Aerospace & Defense,Aerospace & Defense,2  5  ,0.0,61000.0,79000.0,70000.0,2657,San Diego,CA,United Kingdom
2658,Navy Senior Analyst / Program Manager,3.1,2658,SOLUTE,51 to 200 employees,2002.0,Company - Private,Computer Hardware & Software,Information Technology,25  50  ,0.0,70000.0,172000.0,121000.0,2658,San Diego,CA,CA
2659,Payroll Tax Analyst,3.7,2659,Infotree Service Inc,51 to 200 employees,2004.0,Company - Private,Advertising & Marketing,Business Services,1  5  ,0.0,70000.0,172000.0,121000.0,2659,San Diego,CA,MI
2660,Systems Analyst,4.1,2660,APN Software Services Inc.,51 to 200 employees,0.0,Company - Private,Computer Hardware & Software,Information Technology,25  50  ,0.0,70000.0,172000.0,121000.0,2660,San Diego,CA,CA
2661,Automotive eCommerce Data Analyst,4.2,2661,Web Shop Manager,1 to 50 employees,2000.0,Company - Private,Computer Hardware & Software,Information Technology,1  5  ,0.0,70000.0,172000.0,121000.0,2661,San Diego,CA,CA
2662,"Business Development Director, Computer Vision and Scanning",4.0,2662,Qualcomm,10000+ employees,1985.0,Company - Public,Computer Hardware & Software,Information Technology,10  ,0.0,70000.0,172000.0,121000.0,2662,San Diego,CA,CA
2664,Sr Business Systems Analyst - Apttus CLM BA,4.0,2664,Lorven Technologies Inc,1 to 50 employees,0.0,Company - Private,Accounting,Accounting & Legal, 1  ,0.0,70000.0,172000.0,121000.0,2664,San Diego,CA,NJ
2666,FINANCIAL MANAGEMENT ANALYST (VARIOUS SPECIALTIES),3.8,2666,U.S. Navy,1001 to 5000 employees,1775.0,Government,Federal Agencies,Government,2  5  ,0.0,70000.0,172000.0,121000.0,2666,San Diego,CA,CA
2667,Customer Support Analyst III,3.7,2667,Tribalco,51 to 200 employees,2004.0,Company - Private,Enterprise Software & Network Solutions,Information Technology,100  500  ,0.0,70000.0,172000.0,121000.0,2667,San Diego,CA,MD
2668,Jr. DevOps Analyst - EDSS,4.2,2668,World Wide Technology,5001 to 10000 employees,1990.0,Company - Private,Computer Hardware & Software,Information Technology,10  ,0.0,70000.0,172000.0,121000.0,2668,San Diego,CA,MO
2669,Principal Analyst - AI Hardware,3.2,2669,Informa,10000+ employees,1998.0,Company - Public,Publishing,Media,2  5  ,0.0,70000.0,172000.0,121000.0,2669,San Diego,CA,United Kingdom
2670,Payroll Analyst / Payroll Specialist / Payroll Tax Analyst / Payroll Robotics Payroll Analyst,3.4,2670,DISYS,1001 to 5000 employees,1994.0,Company - Private,IT Services,Information Technology,100  500  ,0.0,70000.0,172000.0,121000.0,2670,San Diego,CA,VA
2672,Financial Analyst 20,4.5,2672,Platinum Resource Group,1 to 50 employees,2008.0,Company - Private,Staffing & Outsourcing,Business Services,1  5  ,0.0,70000.0,172000.0,121000.0,2672,San Diego,CA,CA
2675,Configuration Management Analyst,4.7,2675,"G Ops, Inc.",51 to 200 employees,2013.0,Company - Private,Consulting,Business Services,10  25  ,0.0,70000.0,172000.0,121000.0,2675,San Diego,CA,VA
2676,Senior People Business Advisor,4.1,2676,ResMed,5001 to 10000 employees,1989.0,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,2  5  ,0.0,70000.0,172000.0,121000.0,2676,San Diego,CA,CA
2677,Senior Data Analyst,3.4,2677,Epsilon,5001 to 10000 employees,1969.0,Subsidiary or Business Segment,Advertising & Marketing,Business Services,2  5  ,0.0,70000.0,172000.0,121000.0,2677,San Diego,CA,TX
2678,Sr. ERP (JDE) Business Analyst - Finance & Accounting,3.6,2678,La-Z-Boy Incorporated,5001 to 10000 employees,1927.0,Company - Public,Consumer Products Manufacturing,Manufacturing,1  2  ,0.0,70000.0,172000.0,121000.0,2678,San Diego,CA,MI
2680,Financial Management Analyst (Logistics),2.9,2680,"INDUS Technology, Inc.",201 to 500 employees,2004.0,Company - Private,IT Services,Information Technology,25  50  ,0.0,70000.0,172000.0,121000.0,2680,San Diego,CA,CA
2681,Sr. Business Process Analyst - Lean Process Improvement,3.6,2681,Tandem Diabetes,1001 to 5000 employees,2006.0,Company - Public,Health Care Products Manufacturing,Manufacturing,50  100  ,0.0,70000.0,172000.0,121000.0,2681,San Diego,CA,CA
2683,"Program Cost Control Analyst - San Diego, CA",3.8,2683,Northrop Grumman,10000+ employees,1939.0,Company - Public,Aerospace & Defense,Aerospace & Defense,10  ,0.0,70000.0,172000.0,121000.0,2683,San Diego,CA,VA
2684,IT - Business Systems Analyst III,3.5,2684,CompQsoft,51 to 200 employees,1997.0,Company - Private,Consulting,Business Services,10  25  ,0.0,70000.0,172000.0,121000.0,2684,San Diego,CA,TX
2687,Energy Engineer or Analyst,3.7,2687,Tetra Tech,10000+ employees,1966.0,Company - Public,Architectural & Engineering Services,Business Services,2  5  ,0.0,70000.0,172000.0,121000.0,2687,San Diego,CA,CA
2693,"NPI Program Analyst, Senior/Staff",4.0,2693,Qualcomm,10000+ employees,1985.0,Company - Public,Computer Hardware & Software,Information Technology,10  ,0.0,41000.0,68000.0,54500.0,2693,San Diego,CA,CA
2694,Business Analyst II,3.9,2694,CSG,1001 to 5000 employees,1994.0,Company - Public,Enterprise Software & Network Solutions,Information Technology,500   1  ,0.0,38000.0,76000.0,57000.0,2694,Allen,TX,CO
2695,SAP Business Analyst,3.4,2695,McKesson,10000+ employees,1833.0,Company - Public,Health Care Services & Hospitals,Health Care,10  ,0.0,38000.0,76000.0,57000.0,2695,Dallas,TX,TX
2697,Analyst TX - Recent Graduate,3.1,2697,Urban Science,501 to 1000 employees,1977.0,Company - Private,IT Services,Information Technology,100  500  ,0.0,38000.0,76000.0,57000.0,2697,Plano,TX,MI
2698,Analyst,2.6,2698,TreeHouse Foods,10000+ employees,2005.0,Company - Public,Food & Beverage Manufacturing,Manufacturing,5  10  ,0.0,38000.0,76000.0,57000.0,2698,Carrollton,TX,IL
2699,Funds Management Analyst,3.9,2699,Texas Capital Bancshares,1001 to 5000 employees,1998.0,Company - Public,Banks & Credit Unions,Finance,500   1  ,0.0,38000.0,76000.0,57000.0,2699,Dallas,TX,TX
2700,Data Analyst I,4.0,2700,"Insight Enterprises, Inc.",5001 to 10000 employees,1988.0,Company - Public,Enterprise Software & Network Solutions,Information Technology,5  10  ,0.0,38000.0,76000.0,57000.0,2700,Plano,TX,AZ
2701,Service Management Analyst,4.0,2701,Alkami Technology,501 to 1000 employees,2009.0,Company - Private,Enterprise Software & Network Solutions,Information Technology,50  100  ,0.0,38000.0,76000.0,57000.0,2701,Plano,TX,TX
2703,Principal Financial Analyst,2.6,2703,MEDecision,201 to 500 employees,1988.0,Subsidiary or Business Segment,Computer Hardware & Software,Information Technology,50  100  ,0.0,38000.0,76000.0,57000.0,2703,Dallas,TX,TX
2706,BSA Analyst,3.6,2706,Toyota Financial Services,10000+ employees,1957.0,Company - Public,Transportation Equipment Manufacturing,Manufacturing,10  ,0.0,38000.0,76000.0,57000.0,2706,Dallas,TX,TX
2707,"Associate Consultant, Abandoned and Unclaimed Property Compliance",4.6,2707,"Ryan, LLC",1001 to 5000 employees,1991.0,Company - Private,Accounting,Accounting & Legal,500   1  ,0.0,38000.0,76000.0,57000.0,2707,Dallas,TX,TX
2708,Medical Economics Senior Consultant,3.3,2708,Aetna,10000+ employees,1853.0,Company - Public,Insurance Carriers,Insurance,10  ,0.0,38000.0,76000.0,57000.0,2708,Dallas,TX,CT
2709,Compliance Analyst,3.9,2709,Texas Capital Bancshares,1001 to 5000 employees,1998.0,Company - Public,Banks & Credit Unions,Finance,500   1  ,0.0,38000.0,76000.0,57000.0,2709,Richardson,TX,TX
2710,"Associate, Business Systems Analyst",3.1,2710,Santander,10000+ employees,1856.0,Company - Private,Banks & Credit Unions,Finance,10  ,0.0,38000.0,76000.0,57000.0,2710,Dallas,TX,Spain
2711,IT Business Analyst - NetSuite and/or Salesforce,3.5,2711,Spok,501 to 1000 employees,1984.0,Company - Public,Computer Hardware & Software,Information Technology,100  500  ,0.0,38000.0,76000.0,57000.0,2711,Plano,TX,VA
2712,SAP Business Analyst 3,3.4,2712,McKesson,10000+ employees,1833.0,Company - Public,Health Care Services & Hospitals,Health Care,10  ,0.0,38000.0,76000.0,57000.0,2712,Irving,TX,TX
2713,Business Support Analyst,3.4,2713,PennyMac,1001 to 5000 employees,2008.0,Company - Public,Lending,Finance,500   1  ,0.0,38000.0,76000.0,57000.0,2713,Plano,TX,CA
2714,Sales Incentive Analyst,3.5,2714,"Bluebeam, Inc.",201 to 500 employees,2002.0,Subsidiary or Business Segment,Computer Hardware & Software,Information Technology,100  500  ,0.0,38000.0,76000.0,57000.0,2714,Dallas,TX,CA
2715,Senior Business Analyst - LoanIQ,3.2,2715,Finastra,10000+ employees,2017.0,Company - Private,Financial Transaction Processing,Finance,2  5  ,0.0,38000.0,76000.0,57000.0,2715,Plano,TX,United Kingdom
2716,Associate Business Analyst,3.7,2716,Vizient,1001 to 5000 employees,1977.0,Company - Private,Health Care Services & Hospitals,Health Care,500   1  ,0.0,38000.0,76000.0,57000.0,2716,Irving,TX,TX
2717,Business Analyst / Software Tester,3.8,2717,Vectrus,10000+ employees,0.0,Contract,General Repair & Maintenance,"Construction, Repair & Maintenance",1  2  ,0.0,38000.0,76000.0,57000.0,2717,Dallas,TX,CO
2718,Supply Chain Business Analyst,3.7,2718,Motorola Solutions,10000+ employees,1928.0,Company - Public,Computer Hardware & Software,Information Technology,5  10  ,0.0,38000.0,76000.0,57000.0,2718,Plano,TX,IL
2719,Sales Operations Analyst,3.4,2719,Imperva,1001 to 5000 employees,2002.0,Company - Private,Computer Hardware & Software,Information Technology,100  500  ,0.0,38000.0,76000.0,57000.0,2719,Plano,TX,CA
2720,Financial Risk Analyst,4.2,2720,Andrews Distributing,1001 to 5000 employees,0.0,Company - Private,Wholesale,Business Services,500   1  ,0.0,38000.0,76000.0,57000.0,2720,Dallas,TX,TX
2721,Business Analyst,3.8,2721,Mondo,51 to 200 employees,2000.0,Company - Private,Staffing & Outsourcing,Business Services,100  500  ,0.0,38000.0,76000.0,57000.0,2721,Dallas,TX,NY
2722,Identity & Access Management Analyst,3.9,2722,Texas Capital Bancshares,1001 to 5000 employees,1998.0,Company - Public,Banks & Credit Unions,Finance,500   1  ,0.0,38000.0,76000.0,57000.0,2722,Richardson,TX,TX
2723,Data Analyst II,4.0,2723,"Insight Enterprises, Inc.",5001 to 10000 employees,1988.0,Company - Public,Enterprise Software & Network Solutions,Information Technology,5  10  ,0.0,38000.0,76000.0,57000.0,2723,Plano,TX,AZ
2725,Senior Financial Reporting Analyst,3.9,2725,Texas Capital Bancshares,1001 to 5000 employees,1998.0,Company - Public,Banks & Credit Unions,Finance,500   1  ,0.0,62000.0,79000.0,70500.0,2725,Dallas,TX,TX
2728,Business Analyst,3.5,2728,HCL Technologies Ltd.,10000+ employees,1991.0,Company - Public,Computer Hardware & Software,Information Technology,5  10  ,0.0,62000.0,79000.0,70500.0,2728,Dallas,TX,India
2729,"Analyst 1, Business Performance Analytics",3.1,2729,Kemper,5001 to 10000 employees,1990.0,Company - Public,Insurance Carriers,Insurance,2  5  ,0.0,62000.0,79000.0,70500.0,2729,Dallas,TX,IL
2731,Business Solutions Analyst,3.4,2731,Toll Brothers,5001 to 10000 employees,1967.0,Company - Public,Real Estate,Real Estate,5  10  ,0.0,62000.0,79000.0,70500.0,2731,Grapevine,TX,PA
2732,Business Analyst,3.7,2732,Pixentia,1 to 50 employees,0.0,Company - Private,Consulting,Business Services,1  5  ,0.0,62000.0,79000.0,70500.0,2732,Irving,TX,TX
2733,Technical Analyst - Entry Level,2.8,2733,TransPerfect,1001 to 5000 employees,1992.0,Company - Private,Consulting,Business Services,500   1  ,0.0,62000.0,79000.0,70500.0,2733,Dallas,TX,NY
2734,Business Analyst,3.5,2734,IHS Markit,10000+ employees,2016.0,Company - Public,Consulting,Business Services,2  5  ,0.0,62000.0,79000.0,70500.0,2734,Dallas,TX,United Kingdom
2735,Senior Business Analyst,3.4,2735,Kelly,5001 to 10000 employees,1946.0,Company - Public,Staffing & Outsourcing,Business Services,5  10  ,0.0,62000.0,79000.0,70500.0,2735,Richardson,TX,MI
2739,Business Analyst,3.4,2739,Cigniti Inc.,1001 to 5000 employees,1998.0,Company - Public,IT Services,Information Technology,100  500  ,0.0,62000.0,79000.0,70500.0,2739,Dallas,TX,TX
2740,ERP Business Systems Analyst,4.2,2740,"IDR, Inc.",201 to 500 employees,1998.0,Company - Private,Staffing & Outsourcing,Business Services,25  50  ,0.0,62000.0,79000.0,70500.0,2740,Dallas,TX,GA
2745,Business Analyst,3.7,2745,Mills College,201 to 500 employees,1852.0,College / University,Colleges & Universities,Education,50  100  ,0.0,62000.0,79000.0,70500.0,2745,Dallas,TX,CA
2747,"Business Analyst, Product Innovation",2.8,2747,The Clearing House,51 to 200 employees,0.0,Nonprofit Organization,Financial Transaction Processing,Finance,25  50  ,0.0,62000.0,79000.0,70500.0,2747,Dallas,TX,NY
2748,Business Systems Analyst I (BBSA1),4.8,2748,Biorev,51 to 200 employees,2011.0,Company - Private,Architectural & Engineering Services,Business Services,1  5  ,0.0,62000.0,79000.0,70500.0,2748,Irving,TX,TX
2749,Technical Business Analyst,3.8,2749,Mondo,51 to 200 employees,2000.0,Company - Private,Staffing & Outsourcing,Business Services,100  500  ,0.0,62000.0,79000.0,70500.0,2749,Dallas,TX,NY
2750,Business Analyst II,4.4,2750,Ardent Technologies,51 to 200 employees,2000.0,Company - Private,IT Services,Information Technology,10  25  ,0.0,62000.0,79000.0,70500.0,2750,Dallas,TX,OH
2751,"Commercial Bank - Client On-boarding, Implementation Solutions Analyst (Entry Level Hourly Role)",3.9,2751,JPMorgan Chase,10000+ employees,1799.0,Company - Public,Investment Banking & Asset Management,Finance,10  ,0.0,62000.0,79000.0,70500.0,2751,Dallas,TX,NY
2752,Business Analyst,5.0,2752,Varstaff,1 to 50 employees,2014.0,Company - Private,Staffing & Outsourcing,Business Services, 1  ,0.0,62000.0,79000.0,70500.0,2752,Irving,TX,TX
2753,Title: IT Business Analyst - SAP/APO,3.2,2753,CMC,10000+ employees,1975.0,Company - Private,IT Services,Information Technology,10  ,0.0,62000.0,79000.0,70500.0,2753,Irving,TX,India
2754,Entry Level Business Analyst,5.0,2754,"Staffigo Technical Services, LLC",51 to 200 employees,2008.0,Company - Private,IT Services,Information Technology,50  100  ,0.0,55000.0,106000.0,80500.0,2754,Dallas,TX,IL
2755,Financial Analyst - Supplier Financial Risk,3.4,2755,McKesson,10000+ employees,1833.0,Company - Public,Health Care Services & Hospitals,Health Care,10  ,0.0,55000.0,106000.0,80500.0,2755,Dallas,TX,TX
2756,Business Operations Analyst,3.3,2756,Mr. Cooper,5001 to 10000 employees,1994.0,Company - Public,Lending,Finance,5  10  ,0.0,55000.0,106000.0,80500.0,2756,Dallas,TX,TX
2757,Business Intelligence Anaylst I,4.3,2757,The University of Texas at Dallas,1001 to 5000 employees,1969.0,College / University,Colleges & Universities,Education,100  500  ,0.0,55000.0,106000.0,80500.0,2757,Irving,TX,TX
2758,Business Analyst,3.5,2758,Robert Half,10000+ employees,1948.0,Company - Public,Staffing & Outsourcing,Business Services,2  5  ,0.0,55000.0,106000.0,80500.0,2758,Dallas,TX,CA
2759,Urgent - Entry Level Business Analyst,5.0,2759,"Staffigo Technical Services, LLC",51 to 200 employees,2008.0,Company - Private,IT Services,Information Technology,50  100  ,0.0,55000.0,106000.0,80500.0,2759,Dallas,TX,IL
2760,IT Business Analyst,3.3,2760,NCH Corporation,5001 to 10000 employees,1919.0,Company - Private,Chemical Manufacturing,Manufacturing,1  2  ,0.0,55000.0,106000.0,80500.0,2760,Irving,TX,TX
2761,Business Analyst:,3.9,2761,Diverse Lynx,501 to 1000 employees,2002.0,Company - Private,IT Services,Information Technology,100  500  ,0.0,55000.0,106000.0,80500.0,2761,Dallas,TX,NJ
2762,Business Systems Analyst II,3.7,2762,Federal Reserve Bank,1001 to 5000 employees,1914.0,Company - Private,Financial Analytics & Research,Finance,10  ,0.0,55000.0,106000.0,80500.0,2762,Dallas,TX,NY
2763,Business Analyst,3.5,2763,CGI,10000+ employees,1976.0,Company - Public,Consulting,Business Services,10  ,0.0,55000.0,106000.0,80500.0,2763,Arlington,TX,Canada
2764,Business Systems Analyst,4.7,2764,Staid Logic LLC,51 to 200 employees,2006.0,Company - Private,IT Services,Information Technology,10  25  ,0.0,55000.0,106000.0,80500.0,2764,Dallas,TX,OH
2766,Marketing Insights Analyst,3.3,2766,Imaginuity,51 to 200 employees,1997.0,Company - Private,Advertising & Marketing,Business Services,100  500  ,0.0,55000.0,106000.0,80500.0,2766,Dallas,TX,TX
2767,RPA Business Analyst,4.7,2767,Tekvista Inc,51 to 200 employees,2005.0,Company - Private,Computer Hardware & Software,Information Technology,5  10  ,0.0,55000.0,106000.0,80500.0,2767,Dallas,TX,CA
2769,Business Planning Analyst,3.0,2769,Eataly North America,1001 to 5000 employees,2010.0,Other Organization,Food & Beverage Stores,Retail,1  5  ,0.0,55000.0,106000.0,80500.0,2769,Dallas,TX,NY
2772,Hybris Business Analyst,4.1,2772,SMITH,51 to 200 employees,2001.0,Company - Private,Advertising & Marketing,Business Services,50  100  ,0.0,55000.0,106000.0,80500.0,2772,Dallas,TX,WA
2773,SAP EWM Technical Business Analyst/Functional Configurator,2.6,2773,HD Supply,10000+ employees,2007.0,Company - Public,Construction,"Construction, Repair & Maintenance",5  10  ,0.0,55000.0,106000.0,80500.0,2773,Dallas,TX,GA
2774,Business Analyst,3.5,2774,Tek Leaders,501 to 1000 employees,2016.0,Company - Private,IT Services,Information Technology,50  100  ,0.0,55000.0,106000.0,80500.0,2774,Irving,TX,TX
2778,IT Business Analyst,2.9,2778,Barcel USA,201 to 500 employees,0.0,Subsidiary or Business Segment,Food & Beverage Manufacturing,Manufacturing,100  500  ,0.0,55000.0,106000.0,80500.0,2778,Dallas,TX,TX
2779,Business Analyst (Security),3.8,2779,Amdocs,10000+ employees,1982.0,Company - Public,Enterprise Software & Network Solutions,Information Technology,2  5  ,0.0,55000.0,106000.0,80500.0,2779,Dallas,TX,MO
2780,Business System Analyst,3.6,2780,Toyota Financial Services,10000+ employees,1957.0,Company - Public,Transportation Equipment Manufacturing,Manufacturing,10  ,0.0,55000.0,106000.0,80500.0,2780,Coppell,TX,TX
2782,Technology Business Analyst - Consultant,3.9,2782,Capco,5001 to 10000 employees,1998.0,Company - Public,Consulting,Business Services,500   1  ,0.0,55000.0,106000.0,80500.0,2782,Dallas,TX,United Kingdom
2783,Business Analyst,3.9,2783,JPMorgan Chase,10000+ employees,1799.0,Company - Public,Investment Banking & Asset Management,Finance,10  ,0.0,55000.0,106000.0,80500.0,2783,Plano,TX,NY
2785,Business Analyst,4.8,2785,System Soft Technologies,201 to 500 employees,1999.0,Company - Private,IT Services,Information Technology,50  100  ,0.0,42000.0,78000.0,60000.0,2785,Dallas,TX,FL
2787,Program Analyst I,2.6,2787,nana,1001 to 5000 employees,1991.0,Unknown,Social Assistance,Non-Profit,2  5  ,0.0,42000.0,78000.0,60000.0,2787,Dallas,TX,AK
2788,Business Systems Analyst,3.6,2788,"Iconma, L.L.C.",1001 to 5000 employees,2000.0,Company - Private,Staffing & Outsourcing,Business Services,100  500  ,0.0,42000.0,78000.0,60000.0,2788,Dallas,TX,MI
2789,Business Solutions Analyst,2.9,2789,Rushmore Loan Management Services,501 to 1000 employees,2008.0,Company - Private,Investment Banking & Asset Management,Finance,5  10  ,0.0,42000.0,78000.0,60000.0,2789,Dallas,TX,CA
2790,Business Intelligence Analyst,4.6,2790,"HumCap, Inc.",1 to 50 employees,2001.0,Company - Private,Consulting,Business Services,1  5  ,0.0,42000.0,78000.0,60000.0,2790,Dallas,TX,TX
2791,Early Resolution Business Analyst - Remote / Telecommute,4.0,2791,CYNET SYSTEMS,501 to 1000 employees,2010.0,Company - Private,IT Services,Information Technology,50  100  ,0.0,42000.0,78000.0,60000.0,2791,Dallas,TX,VA
2792,Junior Business Analyst,3.6,2792,Ajilon,1001 to 5000 employees,1994.0,Company - Public,Staffing & Outsourcing,Business Services,100  500  ,0.0,42000.0,78000.0,60000.0,2792,Plano,TX,FL
2793,Business Analyst,3.4,2793,OmniSYS,201 to 500 employees,1988.0,Company - Private,Computer Hardware & Software,Information Technology,10  25  ,0.0,42000.0,78000.0,60000.0,2793,Dallas,TX,TX
2794,Business Analyst,4.0,2794,"Meridian Technologies, Inc.",51 to 200 employees,1996.0,Company - Private,IT Services,Information Technology,25  50  ,0.0,42000.0,78000.0,60000.0,2794,Grand Prairie,TX,FL
2796,Business Analyst - Banking,3.6,2796,ARGO,1 to 50 employees,0.0,Company - Private,Computer Hardware & Software,Information Technology,25  50  ,0.0,42000.0,78000.0,60000.0,2796,Richardson,TX,Japan
2797,Consumer Engagement Business Analyst,2.9,2797,KidKraft,201 to 500 employees,1968.0,Company - Private,Consumer Products Manufacturing,Manufacturing,100  500  ,0.0,42000.0,78000.0,60000.0,2797,Dallas,TX,TX
2798,Sr. Business and Reporting Analyst,2.5,2798,ServiceLink,1001 to 5000 employees,1967.0,Subsidiary or Business Segment,Lending,Finance,500   1  ,0.0,42000.0,78000.0,60000.0,2798,Dallas,TX,PA
2799,Business Intelligence Analyst,4.0,2799,CAE,10000+ employees,1947.0,Company - Public,Aerospace & Defense,Aerospace & Defense,2  5  ,0.0,42000.0,78000.0,60000.0,2799,Dallas,TX,Canada
2800,Program Analyst I,3.3,2800,Akima Management Services,5001 to 10000 employees,2003.0,Company - Private,Aerospace & Defense,Aerospace & Defense,1  2  ,0.0,42000.0,78000.0,60000.0,2800,Dallas,TX,VA
2801,Business Data Analyst,3.8,2801,"DIVERSANT, LLC",1001 to 5000 employees,2005.0,Company - Private,Staffing & Outsourcing,Business Services,100  500  ,0.0,42000.0,78000.0,60000.0,2801,Dallas,TX,NJ
2802,Business Analyst,3.2,2802,JC Penney,10000+ employees,1902.0,Company - Public,"Department, Clothing, & Shoe Stores",Retail,10  ,0.0,42000.0,78000.0,60000.0,2802,Plano,TX,TX
2803,Business Systems Analyst,4.6,2803,Tekstrom Inc,1 to 50 employees,1999.0,Company - Private,IT Services,Information Technology,10  25  ,0.0,42000.0,78000.0,60000.0,2803,Dallas,TX,DE
2804,Applications Business Analyst,3.5,2804,SpinSci,1 to 50 employees,0.0,Company - Private,Advertising & Marketing,Business Services,1  5  ,0.0,42000.0,78000.0,60000.0,2804,Dallas,TX,TX
2805,Business Architecture Analyst,4.1,2805,Nokia,10000+ employees,1865.0,Company - Public,Telecommunications Services,Telecommunications,10  ,0.0,42000.0,78000.0,60000.0,2805,Dallas,TX,Finland
2807,IT Business Analyst,2.4,2807,Frontier Communications,10000+ employees,1935.0,Company - Public,"Cable, Internet & Telephone Providers",Telecommunications,5  10  ,0.0,42000.0,78000.0,60000.0,2807,Allen,TX,CT
2808,Senior Business Systems Analyst,3.1,2808,Cambium Learning Group,501 to 1000 employees,2004.0,Company - Private,K-12 Education,Education,100  500  ,0.0,42000.0,78000.0,60000.0,2808,Dallas,TX,TX
2809,Customer Communications Business Analyst,3.8,2809,Mondo,51 to 200 employees,2000.0,Company - Private,Staffing & Outsourcing,Business Services,100  500  ,0.0,42000.0,78000.0,60000.0,2809,Dallas,TX,NY
2810,Business Analyst,3.2,2810,Wolters Kluwer,10000+ employees,1836.0,Company - Public,Consulting,Business Services,2  5  ,0.0,42000.0,78000.0,60000.0,2810,Dallas,TX,Netherlands
2814,Sr. Business Analyst - Retail,3.0,2814,Delek US,1001 to 5000 employees,2001.0,Company - Public,Oil & Gas Services,"Oil, Gas, Energy & Utilities",10  ,0.0,49000.0,92000.0,70500.0,2814,Dallas,TX,TN
2815,Technology Analyst,3.1,2815,Infosys,10000+ employees,1981.0,Company - Public,IT Services,Information Technology,10  ,1.0,49000.0,92000.0,70500.0,2815,Dallas,TX,India
2816,Business Analyst,3.7,2816,eTeam Inc.,51 to 200 employees,1999.0,Company - Private,Staffing & Outsourcing,Business Services,50  100  ,0.0,49000.0,92000.0,70500.0,2816,Plano,TX,NJ
2817,Senior Business Analyst,3.5,2817,Analytical Mechanics Associates,201 to 500 employees,1962.0,Company - Private,Consulting,Business Services,10  25  ,0.0,49000.0,92000.0,70500.0,2817,Dallas,TX,VA
2822,Business Analyst,3.6,2822,Gartner,10000+ employees,1979.0,Company - Public,Consulting,Business Services,2  5  ,0.0,49000.0,92000.0,70500.0,2822,Arlington,TX,CT
2823,Business Analyst,4.6,2823,"Conch Technologies, Inc",51 to 200 employees,0.0,Company - Private,Consulting,Business Services,5  10  ,0.0,49000.0,92000.0,70500.0,2823,Irving,TX,TN
2824,Business Systems Analyst,3.8,2824,IPKeys Technologies,201 to 500 employees,0.0,Company - Private,Computer Hardware & Software,Information Technology,10  25  ,0.0,49000.0,92000.0,70500.0,2824,Dallas,TX,NJ
2825,Business Analyst,5.0,2825,"Staffigo Technical Services, LLC",51 to 200 employees,2008.0,Company - Private,IT Services,Information Technology,50  100  ,0.0,49000.0,92000.0,70500.0,2825,Dallas,TX,IL
2826,Business Analyst,3.6,2826,Kelly Mitchell Group,1001 to 5000 employees,1998.0,Company - Private,Staffing & Outsourcing,Business Services,50  100  ,0.0,49000.0,92000.0,70500.0,2826,Richardson,TX,MO
2827,Technical Business Analyst,3.6,2827,Signature Consultants,1001 to 5000 employees,1997.0,Company - Private,Staffing & Outsourcing,Business Services,100  500  ,0.0,49000.0,92000.0,70500.0,2827,University Park,TX,FL
